820.000000	493.679993	499.889435	493.607239
825.000000	493.779999	499.892090	493.653809
830.000000	493.679993	499.894653	493.699738
835.000000	493.820007	499.897156	493.744965
840.000000	494.059998	499.899597	493.789551
845.000000	493.619995	499.901947	493.833466
850.000000	493.920013	499.904236	493.876770
855.000000	493.739990	499.906464	493.919464
860.000000	493.880005	499.908600	493.961548
865.000000	494.040009	499.910706	494.003052
870.000000	493.820007	499.912750	494.043976
875.000000	493.899994	499.914703	494.084351
880.000000	493.980011	499.916626	494.124146
885.000000	494.339996	499.918518	494.163422
890.000000	494.140015	499.920319	494.202148
895.000000	493.940002	499.922089	494.240356
900.000000	494.239990	499.923798	494.278076
905.000000	494.100006	499.925476	494.315277
910.000000	494.299988	499.927094	494.351990
915.000000	494.459991	499.928680	494.388245
920.000000	494.420013	499.930206	494.424011
925.000000	494.339996	499.931702	494.459320
930.000000	494.559998	499.933167	494.494171
935.000000	494.239990	499.934601	494.528564
940.000000	494.720001	499.935974	494.562561
945.000000	494.579987	499.937317	494.596100
950.000000	494.980011	499.938629	494.629242
955.000000	494.619995	499.939911	494.661957
960.000000	494.459991	499.941132	494.694305
965.000000	494.980011	499.942352	494.726227
970.000000	495.000000	499.943542	494.757751
975.000000	494.739990	499.944672	494.788910
980.000000	494.640015	499.945801	494.819702
985.000000	494.880005	499.946899	494.850098
990.000000	494.679993	499.947968	494.880157
995.000000	494.760010	499.949005	494.909882
1000.000000	494.980011	499.950012	494.939209
